날짜,카테고리,카테고리매출,카테고리주문수
2023-09-24,전자,70.0,17
2023-09-24,뷰티,44.2,7
2023-09-24,생활,57.7,8
2023-09-24,스포츠,35.5,8
2023-09-24,가구,30.1,4
2023-09-24,도서,24.0,9
2023-09-24,완구,24.9,3
2023-09-24,반려,21.1,5
2023-09-25,식품,55.1,9
2023-09-25,의류,50.6,10
2023-09-25,전자,43.0,14
2023-09-25,뷰티,27.1,5
2023-09-25,생활,38.2,11
2023-09-25,스포츠,26.6,4
2023-09-25,가구,20.4,5
2023-09-25,도서,18.0,4
2023-09-25,완구,20.3,4
2023-09-25,반려,17.1,2
2023-09-26,식품,61.7,8
2023-09-26,의류,51.7,9
2023-09-26,전자,45.1,10
2023-09-26,뷰티,35.2,5
2023-09-26,생활,35.4,15
2023-09-26,스포츠,27.6,7
2023-09-26,가구,22.9,3
2023-09-26,도서,16.6,6
2023-09-26,완구,17.7,5
2023-09-26,반려,15.1,2
2023-09-27,식품,56.4,17
2023-09-27,의류,38.1,12
2023-09-27,전자,53.8,11
2023-09-27,뷰티,34.7,4
2023-09-27,생활,37.7,6
2023-09-27,스포츠,22.7,3
2023-09-27,가구,20.4,2
2023-09-27,도서,13.7,2
2023-09-27,완구,16.5,2
2023-09-27,반려,14.7,2
2023-09-28,식품,65.1,15
2023-09-28,의류,53.0,6
2023-09-28,전자,46.9,6
2023-09-28,뷰티,37.5,5
2023-09-28,생활,42.0,8
2023-09-28,스포츠,32.2,7
2023-09-28,가구,25.7,12
2023-09-28,도서,16.3,2
2023-09-28,완구,23.2,4
2023-09-28,반려,16.2,3
2023-09-29,식품,39.6,7
2023-09-29,의류,35.8,5
2023-09-29,전자,30.2,4
2023-09-29,뷰티,22.8,3
2023-09-29,생활,24.6,4
2023-09-29,스포츠,17.0,3
2023-09-29,가구,13.8,4
2023-09-29,도서,10.1,2
2023-09-29,완구,12.2,1
2023-09-29,반려,9.9,1
2023-09-30,식품,101.4,13
2023-09-30,의류,99.9,29
2023-09-30,전자,97.9,45
2023-09-30,뷰티,71.3,13
2023-09-30,생활,65.4,16
2023-09-30,스포츠,44.1,10
2023-09-30,가구,46.4,9
2023-09-30,도서,30.5,11
2023-09-30,완구,35.0,13
2023-09-30,반려,34.5,12
2023-10-01,식품,56.7,13
2023-10-01,의류,39.3,6
2023-10-01,전자,45.3,10
2023-10-01,뷰티,31.5,6
2023-10-01,생활,34.6,6
2023-10-01,스포츠,25.7,11
2023-10-01,가구,21.2,9
2023-10-01,도서,13.9,2
2023-10-01,완구,20.4,2
2023-10-01,반려,13.3,2
2023-10-02,식품,62.1,21
2023-10-02,의류,50.8,7
2023-10-02,전자,56.6,27
2023-10-02,뷰티,30.8,4
2023-10-02,생활,42.4,5
2023-10-02,스포츠,23.3,4
2023-10-02,가구,24.0,10
2023-10-02,도서,16.9,2
2023-10-02,완구,18.3,5
2023-10-02,반려,17.5,3
2023-10-03,식품,84.4,20
2023-10-03,의류,55.1,6
2023-10-03,전자,71.4,32
2023-10-03,뷰티,45.8,17
2023-10-03,생활,43.6,11
2023-10-03,스포츠,31.5,4
2023-10-03,가구,31.5,3
2023-10-03,도서,22.5,4
2023-10-03,완구,26.9,3
2023-10-03,반려,22.5,3
2023-10-04,식품,61.0,22
2023-10-04,의류,44.5,6
2023-10-04,전자,51.0,15
2023-10-04,뷰티,30.0,4
2023-10-04,생활,33.2,5
2023-10-04,스포츠,22.2,5
2023-10-04,가구,20.6,3
2023-10-04,도서,14.7,2
2023-10-04,완구,16.9,5
2023-10-04,반려,12.9,4
2023-10-05,식품,57.2,8
2023-10-05,의류,39.1,14
2023-10-05,전자,50.0,13
2023-10-05,뷰티,35.2,5
2023-10-05,생활,35.3,9
2023-10-05,스포츠,25.0,10
2023-10-05,가구,19.2,6
2023-10-05,도서,16.8,3
2023-10-05,완구,15.9,2
2023-10-05,반려,15.1,2
2023-10-06,식품,68.2,12
2023-10-06,의류,66.4,27
2023-10-06,전자,58.1,16
2023-10-06,뷰티,38.3,8
2023-10-06,생활,54.5,7
2023-10-06,스포츠,30.2,5
2023-10-06,가구,30.2,5
2023-10-06,도서,20.3,6
2023-10-06,완구,24.8,5
2023-10-06,반려,22.6,3
2023-10-07,식품,82.6,32
2023-10-07,의류,81.0,15
2023-10-07,전자,85.6,36
2023-10-07,뷰티,52.0,9
2023-10-07,생활,68.6,26
2023-10-07,스포츠,38.0,8
2023-10-07,가구,40.1,5
2023-10-07,도서,29.6,3
2023-10-07,완구,26.4,11
2023-10-07,반려,23.1,5
2023-10-08,식품,76.2,10
2023-10-08,의류,48.8,8
2023-10-08,전자,65.0,13
2023-10-08,뷰티,33.9,7
2023-10-08,생활,44.5,8
2023-10-08,스포츠,30.2,14
2023-10-08,가구,30.9,5
2023-10-08,도서,19.1,2
2023-10-08,완구,20.7,6
2023-10-08,반려,21.0,5
2023-10-09,식품,101.3,27
2023-10-09,의류,62.1,12
2023-10-09,전자,70.4,10
2023-10-09,뷰티,53.8,7
2023-10-09,생활,67.2,21
2023-10-09,스포츠,45.0,7
2023-10-09,가구,38.0,5
2023-10-09,도서,26.4,5
2023-10-09,완구,32.2,8
2023-10-09,반려,23.4,4
2023-10-10,식품,32.8,13
2023-10-10,의류,23.6,4
2023-10-10,전자,28.5,4
2023-10-10,뷰티,19.1,3
2023-10-10,생활,23.1,3
2023-10-10,스포츠,15.2,1
2023-10-10,가구,15.7,2
2023-10-10,도서,11.2,2
2023-10-10,완구,12.0,1
2023-10-10,반려,10.5,1
2023-10-11,식품,39.9,4
2023-10-11,의류,27.8,3
2023-10-11,전자,33.1,5
2023-10-11,뷰티,19.7,2
2023-10-11,생활,28.0,8
2023-10-11,스포츠,17.3,3
2023-10-11,가구,16.7,3
2023-10-11,도서,9.6,2
2023-10-11,완구,13.1,5
2023-10-11,반려,10.7,1
2023-10-12,식품,60.6,25
2023-10-12,의류,49.0,7
2023-10-12,전자,41.1,19
2023-10-12,뷰티,27.5,3
2023-10-12,생활,31.3,9
2023-10-12,스포츠,26.3,4
2023-10-12,가구,23.1,3
2023-10-12,도서,13.2,1
2023-10-12,완구,16.8,3
2023-10-12,반려,15.9,5
2023-10-13,식품,47.9,9
2023-10-13,의류,28.3,3
2023-10-13,전자,35.9,5
2023-10-13,뷰티,23.5,3
2023-10-13,생활,24.0,6
2023-10-13,스포츠,18.5,7
2023-10-13,가구,17.3,3
2023-10-13,도서,10.9,5
2023-10-13,완구,14.9,2
2023-10-13,반려,11.3,2
2023-10-14,식품,65.2,11
2023-10-14,의류,47.1,9
2023-10-14,전자,61.7,8
2023-10-14,뷰티,38.0,5
2023-10-14,생활,48.7,6
2023-10-14,스포츠,30.6,7
2023-10-14,가구,30.8,13
2023-10-14,도서,17.6,7
2023-10-14,완구,26.1,12
2023-10-14,반려,21.9,4
2023-10-15,식품,79.3,17
2023-10-15,의류,65.7,11
2023-10-15,전자,81.8,16
2023-10-15,뷰티,44.6,7
2023-10-15,생활,68.5,10
2023-10-15,스포츠,45.5,14
2023-10-15,가구,40.5,10
2023-10-15,도서,22.1,3
2023-10-15,완구,35.2,5
2023-10-15,반려,23.8,6
2023-10-16,식품,55.3,7
2023-10-16,의류,38.9,5
2023-10-16,전자,43.6,6
2023-10-16,뷰티,34.9,7
2023-10-16,생활,35.7,5
2023-10-16,스포츠,25.0,4
2023-10-16,가구,22.5,7
2023-10-16,도서,17.1,5
2023-10-16,완구,21.0,5
2023-10-16,반려,16.6,4
2023-10-17,식품,61.3,15
2023-10-17,의류,54.2,10
2023-10-17,전자,60.3,15
2023-10-17,뷰티,38.1,5
2023-10-17,생활,38.7,8
2023-10-17,스포츠,28.7,6
2023-10-17,가구,23.9,3
2023-10-17,도서,16.5,2
2023-10-17,완구,24.5,4
2023-10-17,반려,18.6,7
2023-10-18,식품,70.4,18
2023-10-18,의류,51.1,6
2023-10-18,전자,54.4,8
2023-10-18,뷰티,34.7,14
2023-10-18,생활,46.1,20
2023-10-18,스포츠,29.9,13
2023-10-18,가구,27.4,9
2023-10-18,도서,17.7,3
2023-10-18,완구,20.9,5
2023-10-18,반려,17.5,4
2023-10-19,식품,53.5,12
2023-10-19,의류,43.2,12
2023-10-19,전자,52.1,10
2023-10-19,뷰티,27.5,5
2023-10-19,생활,40.3,18
2023-10-19,스포츠,25.5,4
2023-10-19,가구,19.1,2
2023-10-19,도서,14.5,3
2023-10-19,완구,20.0,3
2023-10-19,반려,17.0,2
2023-10-20,식품,73.3,10
2023-10-20,의류,46.1,6
2023-10-20,전자,58.9,24
2023-10-20,뷰티,38.1,15
2023-10-20,생활,48.8,9
2023-10-20,스포츠,34.5,11
2023-10-20,가구,27.4,8
2023-10-20,도서,19.6,3
2023-10-20,완구,24.3,3
2023-10-20,반려,21.0,8
2023-10-21,식품,98.6,16
2023-10-21,의류,80.5,25
2023-10-21,전자,87.6,19
2023-10-21,뷰티,55.6,8
2023-10-21,생활,67.1,31
2023-10-21,스포츠,39.9,5
2023-10-21,가구,45.8,7
2023-10-21,도서,27.6,3
2023-10-21,완구,36.2,5
2023-10-21,반려,31.0,7
2023-10-22,식품,103.9,33
2023-10-22,의류,76.3,11
2023-10-22,전자,97.5,15
2023-10-22,뷰티,57.5,22
2023-10-22,생활,60.5,14
2023-10-22,스포츠,46.0,8
2023-10-22,가구,34.7,4
2023-10-22,도서,27.9,3
2023-10-22,완구,35.2,12
2023-10-22,반려,31.7,5
2023-10-23,식품,47.4,9
2023-10-23,의류,32.1,5
2023-10-23,전자,44.0,17
2023-10-23,뷰티,24.3,3
2023-10-23,생활,29.3,4
2023-10-23,스포츠,21.1,3
2023-10-23,가구,17.8,4
2023-10-23,도서,11.3,1
2023-10-23,완구,16.8,2
2023-10-23,반려,13.6,3
2023-10-24,식품,63.8,9
2023-10-24,의류,57.8,15
2023-10-24,전자,54.6,22
2023-10-24,뷰티,39.5,5
2023-10-24,생활,55.9,7
2023-10-24,스포츠,37.3,5
2023-10-24,가구,29.2,8
2023-10-24,도서,22.5,6
2023-10-24,완구,23.1,6
2023-10-24,반려,20.8,5
2023-10-25,식품,54.4,11
2023-10-25,의류,52.5,9
2023-10-25,전자,56.3,17
2023-10-25,뷰티,30.4,5
2023-10-25,생활,40.0,6
2023-10-25,스포츠,29.4,4
2023-10-25,가구,26.7,6
2023-10-25,도서,15.4,2
2023-10-25,완구,17.9,4
2023-10-25,반려,15.4,3
2023-10-26,식품,42.5,19
2023-10-26,의류,39.2,6
2023-10-26,전자,42.6,7
2023-10-26,뷰티,23.6,6
2023-10-26,생활,28.5,4
2023-10-26,스포츠,23.0,7
2023-10-26,가구,17.8,2
2023-10-26,도서,13.7,2
2023-10-26,완구,14.9,4
2023-10-26,반려,14.5,2
2023-10-27,식품,41.9,7
2023-10-27,의류,31.5,4
2023-10-27,전자,30.8,7
2023-10-27,뷰티,24.5,6
2023-10-27,생활,26.8,4
2023-10-27,스포츠,20.3,4
2023-10-27,가구,15.1,2
2023-10-27,도서,12.0,1
2023-10-27,완구,13.1,3
2023-10-27,반려,11.4,1
2023-10-28,식품,113.6,42
2023-10-28,의류,77.6,16
2023-10-28,전자,97.1,16
2023-10-28,뷰티,55.0,25
2023-10-28,생활,69.3,26
2023-10-28,스포츠,49.8,7
2023-10-28,가구,39.2,8
2023-10-28,도서,31.7,8
2023-10-28,완구,31.4,4
2023-10-28,반려,30.9,4
2023-10-29,식품,49.6,17
2023-10-29,의류,36.4,10
2023-10-29,전자,49.2,14
2023-10-29,뷰티,32.4,9
2023-10-29,생활,35.2,4
2023-10-29,스포츠,22.4,5
2023-10-29,가구,20.0,7
2023-10-29,도서,15.1,3
2023-10-29,완구,19.2,2
2023-10-29,반려,15.4,7
2023-10-30,식품,39.7,17
2023-10-30,의류,30.9,5
2023-10-30,전자,29.1,4
2023-10-30,뷰티,23.9,3
2023-10-30,생활,24.1,4
2023-10-30,스포츠,19.2,4
2023-10-30,가구,16.3,7
2023-10-30,도서,9.1,1
2023-10-30,완구,13.8,2
2023-10-30,반려,12.0,4
2023-10-31,식품,54.4,7
2023-10-31,의류,41.6,6
2023-10-31,전자,49.8,19
2023-10-31,뷰티,30.8,6
2023-10-31,생활,43.6,6
2023-10-31,스포츠,27.3,5
2023-10-31,가구,21.6,7
2023-10-31,도서,16.0,7
2023-10-31,완구,18.0,3
2023-10-31,반려,16.0,7
2023-11-01,식품,61.5,11
2023-11-01,의류,40.7,5
2023-11-01,전자,65.9,9
2023-11-01,뷰티,28.3,3
2023-11-01,생활,34.2,5
2023-11-01,스포츠,25.5,3
2023-11-01,가구,22.6,9
2023-11-01,도서,21.6,8
2023-11-01,완구,40.5,17
2023-11-01,반려,16.5,2
2023-11-02,식품,58.0,17
2023-11-02,의류,50.2,7
2023-11-02,전자,84.4,19
2023-11-02,뷰티,33.3,7
2023-11-02,생활,37.0,5
2023-11-02,스포츠,25.3,5
2023-11-02,가구,22.6,3
2023-11-02,도서,22.5,3
2023-11-02,완구,35.6,5
2023-11-02,반려,17.3,7
2023-11-03,식품,68.3,30
2023-11-03,의류,59.6,8
2023-11-03,전자,91.7,21
2023-11-03,뷰티,48.5,6
2023-11-03,생활,54.4,15
2023-11-03,스포츠,30.6,14
2023-11-03,가구,26.6,7
2023-11-03,도서,26.3,11
2023-11-03,완구,41.5,13
2023-11-03,반려,22.4,3
2023-11-04,식품,101.3,28
2023-11-04,의류,74.6,28
2023-11-04,전자,114.5,15
2023-11-04,뷰티,63.4,10
2023-11-04,생활,74.9,12
2023-11-04,스포츠,38.1,4
2023-11-04,가구,34.1,5
2023-11-04,도서,30.8,7
2023-11-04,완구,62.5,13
2023-11-04,반려,25.6,6
2023-11-05,식품,91.8,11
2023-11-05,의류,81.7,17
2023-11-05,전자,109.7,15
2023-11-05,뷰티,48.0,14
2023-11-05,생활,61.7,8
2023-11-05,스포츠,38.1,13
2023-11-05,가구,37.4,10
2023-11-05,도서,32.8,6
2023-11-05,완구,56.7,21
2023-11-05,반려,23.9,3
2023-11-06,식품,65.3,19
2023-11-06,의류,40.2,17
2023-11-06,전자,75.5,11
2023-11-06,뷰티,31.2,5
2023-11-06,생활,41.5,5
2023-11-06,스포츠,22.6,7
2023-11-06,가구,19.8,2
2023-11-06,도서,21.2,3
2023-11-06,완구,30.7,8
2023-11-06,반려,15.3,2
2023-11-07,식품,60.2,24
2023-11-07,의류,54.0,14
2023-11-07,전자,80.0,28
2023-11-07,뷰티,39.4,7
2023-11-07,생활,48.5,9
2023-11-07,스포츠,32.7,4
2023-11-07,가구,25.8,3
2023-11-07,도서,20.5,4
2023-11-07,완구,33.7,6
2023-11-07,반려,19.2,2
2023-11-08,식품,44.7,9
2023-11-08,의류,35.1,5
2023-11-08,전자,56.1,7
2023-11-08,뷰티,25.5,6
2023-11-08,생활,36.8,7
2023-11-08,스포츠,19.0,3
2023-11-08,가구,17.0,2
2023-11-08,도서,17.1,4
2023-11-08,완구,30.6,12
2023-11-08,반려,15.1,1
2023-11-09,식품,81.7,20
2023-11-09,의류,54.1,24
2023-11-09,전자,95.9,18
2023-11-09,뷰티,40.3,5
2023-11-09,생활,44.1,21
2023-11-09,스포츠,28.5,8
2023-11-09,가구,24.6,4
2023-11-09,도서,23.1,7
2023-11-09,완구,47.4,14
2023-11-09,반려,21.5,5
2023-11-10,식품,68.0,8
2023-11-10,의류,45.4,9
2023-11-10,전자,93.7,16
2023-11-10,뷰티,35.1,8
2023-11-10,생활,47.6,6
2023-11-10,스포츠,26.0,10
2023-11-10,가구,25.0,7
2023-11-10,도서,21.0,6
2023-11-10,완구,37.0,13
2023-11-10,반려,21.3,7
2023-11-11,식품,50.8,14
2023-11-11,의류,48.9,7
2023-11-11,전자,75.7,28
2023-11-11,뷰티,34.1,7
2023-11-11,생활,34.5,6
2023-11-11,스포츠,27.1,4
2023-11-11,가구,24.2,3
2023-11-11,도서,17.1,3
2023-11-11,완구,28.6,3
2023-11-11,반려,13.9,1
2023-11-12,식품,51.0,12
2023-11-12,의류,36.0,9
2023-11-12,전자,75.0,34
2023-11-12,뷰티,29.0,13
2023-11-12,생활,34.5,11
2023-11-12,스포츠,22.1,3
2023-11-12,가구,20.5,5
2023-11-12,도서,18.4,6
2023-11-12,완구,29.9,5
2023-11-12,반려,13.8,2
2023-11-13,식품,83.9,12
2023-11-13,의류,74.2,27
2023-11-13,전자,100.0,25
2023-11-13,뷰티,41.9,6
2023-11-13,생활,60.5,12
2023-11-13,스포츠,37.8,16
2023-11-13,가구,33.3,4
2023-11-13,도서,28.7,7
2023-11-13,완구,53.0,12
2023-11-13,반려,23.7,4
2023-11-14,식품,66.3,10
2023-11-14,의류,59.7,29
2023-11-14,전자,97.2,19
2023-11-14,뷰티,40.5,5
2023-11-14,생활,45.4,6
2023-11-14,스포츠,27.6,9
2023-11-14,가구,28.0,3
2023-11-14,도서,25.6,4
2023-11-14,완구,41.6,10
2023-11-14,반려,21.9,5
2023-11-15,식품,50.6,9
2023-11-15,의류,37.9,8
2023-11-15,전자,67.2,12
2023-11-15,뷰티,29.6,14
2023-11-15,생활,32.1,5
2023-11-15,스포츠,22.5,3
2023-11-15,가구,15.6,7
2023-11-15,도서,15.6,7
2023-11-15,완구,32.3,9
2023-11-15,반려,13.0,5
2023-11-16,식품,46.3,10
2023-11-16,의류,30.9,7
2023-11-16,전자,55.7,7
2023-11-16,뷰티,23.3,4
2023-11-16,생활,35.2,5
2023-11-16,스포츠,23.5,3
2023-11-16,가구,17.8,2
2023-11-16,도서,13.5,2
2023-11-16,완구,30.2,6
2023-11-16,반려,13.6,2
2023-11-17,식품,60.4,8
2023-11-17,의류,50.1,15
2023-11-17,전자,90.5,20
2023-11-17,뷰티,39.0,7
2023-11-17,생활,41.9,6
2023-11-17,스포츠,29.7,6
2023-11-17,가구,22.4,3
2023-11-17,도서,18.7,2
2023-11-17,완구,37.5,6
2023-11-17,반려,20.4,7
2023-11-18,식품,58.1,8
2023-11-18,의류,47.7,9
2023-11-18,전자,73.9,11
2023-11-18,뷰티,34.9,5
2023-11-18,생활,36.3,4
2023-11-18,스포츠,24.8,11
2023-11-18,가구,21.2,7
2023-11-18,도서,16.8,4
2023-11-18,완구,29.6,4
2023-11-18,반려,13.8,4
2023-11-19,식품,87.6,36
2023-11-19,의류,72.2,13
2023-11-19,전자,142.1,19
2023-11-19,뷰티,61.7,20
2023-11-19,생활,61.8,25
2023-11-19,스포츠,48.1,19
2023-11-19,가구,39.5,11
2023-11-19,도서,30.7,3
2023-11-19,완구,64.5,9
2023-11-19,반려,28.3,3
2023-11-20,식품,57.7,7
2023-11-20,의류,40.2,7
2023-11-20,전자,73.0,16
2023-11-20,뷰티,34.2,4
2023-11-20,생활,36.8,8
2023-11-20,스포츠,24.4,3
2023-11-20,가구,22.4,9
2023-11-20,도서,18.7,8
2023-11-20,완구,35.9,9
2023-11-20,반려,15.2,2
2023-11-21,식품,33.1,11
2023-11-21,의류,28.9,8
2023-11-21,전자,45.6,5
2023-11-21,뷰티,23.4,3
2023-11-21,생활,28.9,7
2023-11-21,스포츠,16.0,4
2023-11-21,가구,16.4,2
2023-11-21,도서,11.8,2
2023-11-21,완구,23.0,4
2023-11-21,반려,11.9,2
2023-11-22,식품,76.3,16
2023-11-22,의류,56.8,7
2023-11-22,전자,95.4,40
2023-11-22,뷰티,34.4,7
2023-11-22,생활,44.4,7
2023-11-22,스포츠,34.3,12
2023-11-22,가구,26.1,8
2023-11-22,도서,25.3,3
2023-11-22,완구,40.5,15
2023-11-22,반려,20.5,3
2023-11-23,식품,54.9,7
2023-11-23,의류,51.0,9
2023-11-23,전자,73.2,19
2023-11-23,뷰티,32.7,7
2023-11-23,생활,36.0,14
2023-11-23,스포츠,23.6,7
2023-11-23,가구,22.6,4
2023-11-23,도서,19.8,4
2023-11-23,완구,33.6,4
2023-11-23,반려,15.8,1
2023-11-24,식품,54.6,9
2023-11-24,의류,37.4,6
2023-11-24,전자,76.8,10
2023-11-24,뷰티,35.5,9
2023-11-24,생활,37.9,8
2023-11-24,스포츠,25.2,8
2023-11-24,가구,23.9,3
2023-11-24,도서,18.3,4
2023-11-24,완구,29.8,4
2023-11-24,반려,14.6,1
2023-11-25,식품,100.7,17
2023-11-25,의류,75.8,33
2023-11-25,전자,135.2,23
2023-11-25,뷰티,61.1,11
2023-11-25,생활,67.9,29
2023-11-25,스포츠,44.2,6
2023-11-25,가구,40.3,6
2023-11-25,도서,29.3,3
2023-11-25,완구,66.0,26
2023-11-25,반려,30.1,8
2023-11-26,식품,68.1,16
2023-11-26,의류,57.2,21
2023-11-26,전자,80.6,17
2023-11-26,뷰티,34.0,5
2023-11-26,생활,38.2,6
2023-11-26,스포츠,32.8,4
2023-11-26,가구,27.8,6
2023-11-26,도서,20.4,3
2023-11-26,완구,33.4,4
2023-11-26,반려,16.0,2
2023-11-27,식품,55.4,7
2023-11-27,의류,44.1,19
2023-11-27,전자,84.3,22
2023-11-27,뷰티,37.4,7
2023-11-27,생활,37.3,4
2023-11-27,스포츠,27.7,4
2023-11-27,가구,24.6,4
2023-11-27,도서,19.9,6
2023-11-27,완구,38.5,8
2023-11-27,반려,17.0,2
2023-11-28,식품,64.9,28
2023-11-28,의류,45.5,10
2023-11-28,전자,67.5,19
2023-11-28,뷰티,29.5,3
2023-11-28,생활,43.9,17
2023-11-28,스포츠,23.4,3
2023-11-28,가구,23.5,3
2023-11-28,도서,23.1,4
2023-11-28,완구,33.4,4
2023-11-28,반려,19.4,3
2023-11-29,식품,63.2,15
2023-11-29,의류,45.0,7
2023-11-29,전자,84.6,14
2023-11-29,뷰티,36.2,11
2023-11-29,생활,36.5,7
2023-11-29,스포츠,24.1,4
2023-11-29,가구,21.9,3
2023-11-29,도서,21.8,4
2023-11-29,완구,32.5,5
2023-11-29,반려,19.1,3
2023-11-30,식품,62.2,29
2023-11-30,의류,53.2,16
2023-11-30,전자,98.8,13
2023-11-30,뷰티,37.2,9
2023-11-30,생활,44.3,5
2023-11-30,스포츠,32.1,5
2023-11-30,가구,27.4,4
2023-11-30,도서,23.3,5
2023-11-30,완구,45.1,8
2023-11-30,반려,18.8,6
2023-12-01,식품,86.2,19
2023-12-01,의류,46.6,6
2023-12-01,전자,69.0,19
2023-12-01,뷰티,32.3,6
2023-12-01,생활,41.8,6
2023-12-01,스포츠,18.4,3
2023-12-01,가구,36.1,4
2023-12-01,도서,24.3,3
2023-12-01,완구,43.2,12
2023-12-01,반려,16.2,7
2023-12-02,식품,145.1,19
2023-12-02,의류,61.9,10
2023-12-02,전자,131.0,17
2023-12-02,뷰티,56.6,7
2023-12-02,생활,62.0,15
2023-12-02,스포츠,30.8,7
2023-12-02,가구,42.0,6
2023-12-02,도서,35.0,5
2023-12-02,완구,55.8,10
2023-12-02,반려,26.0,12
2023-12-03,식품,108.5,39
2023-12-03,의류,46.5,7
2023-12-03,전자,81.1,10
2023-12-03,뷰티,42.4,5
2023-12-03,생활,44.0,7
2023-12-03,스포츠,22.6,3
2023-12-03,가구,36.9,10
2023-12-03,도서,28.1,6
2023-12-03,완구,39.0,8
2023-12-03,반려,22.1,6
2023-12-04,식품,97.0,41
2023-12-04,의류,50.8,7
2023-12-04,전자,86.1,19
2023-12-04,뷰티,34.4,10
2023-12-04,생활,42.3,8
2023-12-04,스포츠,22.2,2
2023-12-04,가구,31.2,5
2023-12-04,도서,23.8,4
2023-12-04,완구,47.2,14
2023-12-04,반려,16.9,2
2023-12-05,식품,87.2,41
2023-12-05,의류,42.3,10
2023-12-05,전자,84.5,27
2023-12-05,뷰티,35.4,7
2023-12-05,생활,43.0,5
2023-12-05,스포츠,17.6,2
2023-12-05,가구,33.8,4
2023-12-05,도서,21.3,4
2023-12-05,완구,43.7,5
2023-12-05,반려,16.7,5
2023-12-06,식품,77.3,10
2023-12-06,의류,36.6,6
2023-12-06,전자,73.4,11
2023-12-06,뷰티,31.3,7
2023-12-06,생활,42.0,7
2023-12-06,스포츠,18.4,4
2023-12-06,가구,29.4,8
2023-12-06,도서,17.0,2
2023-12-06,완구,33.4,5
2023-12-06,반려,14.3,2
2023-12-07,식품,62.8,11
2023-12-07,의류,29.9,4
2023-12-07,전자,62.3,17
2023-12-07,뷰티,23.8,3
2023-12-07,생활,32.2,5
2023-12-07,스포츠,15.0,3
2023-12-07,가구,22.3,6
2023-12-07,도서,13.6,2
2023-12-07,완구,24.0,3
2023-12-07,반려,13.9,1
2023-12-08,식품,78.2,17
2023-12-08,의류,38.5,13
2023-12-08,전자,53.3,7
2023-12-08,뷰티,24.1,3
2023-12-08,생활,34.9,5
2023-12-08,스포츠,14.3,2
2023-12-08,가구,21.7,3
2023-12-08,도서,15.0,2
2023-12-08,완구,27.4,11
2023-12-08,반려,13.8,4
2023-12-09,식품,112.2,32
2023-12-09,의류,50.0,9
2023-12-09,전자,87.6,20
2023-12-09,뷰티,45.6,14
2023-12-09,생활,43.7,11
2023-12-09,스포츠,22.8,4
2023-12-09,가구,36.4,5
2023-12-09,도서,21.5,4
2023-12-09,완구,43.4,7
2023-12-09,반려,23.7,4
2023-12-10,식품,131.6,34
2023-12-10,의류,49.3,16
2023-12-10,전자,99.3,25
2023-12-10,뷰티,40.1,8
2023-12-10,생활,52.0,19
2023-12-10,스포츠,24.0,3
2023-12-10,가구,39.0,6
2023-12-10,도서,28.3,6
2023-12-10,완구,45.4,10
2023-12-10,반려,23.4,5
2023-12-11,식품,84.9,31
2023-12-11,의류,51.7,11
2023-12-11,전자,86.0,17
2023-12-11,뷰티,41.0,7
2023-12-11,생활,44.0,5
2023-12-11,스포츠,22.0,8
2023-12-11,가구,30.3,4
2023-12-11,도서,24.3,4
2023-12-11,완구,40.4,6
2023-12-11,반려,18.1,2
2023-12-12,식품,88.8,11
2023-12-12,의류,54.1,9
2023-12-12,전자,84.9,28
2023-12-12,뷰티,38.8,6
2023-12-12,생활,49.8,11
2023-12-12,스포츠,23.1,3
2023-12-12,가구,31.2,6
2023-12-12,도서,25.8,4
2023-12-12,완구,45.1,8
2023-12-12,반려,22.9,9
2023-12-13,식품,91.2,35
2023-12-13,의류,41.0,9
2023-12-13,전자,73.2,9
2023-12-13,뷰티,41.1,10
2023-12-13,생활,45.4,8
2023-12-13,스포츠,22.2,3
2023-12-13,가구,28.1,4
2023-12-13,도서,23.4,4
2023-12-13,완구,43.9,5
2023-12-13,반려,18.3,3
2023-12-14,식품,67.8,17
2023-12-14,의류,28.0,9
2023-12-14,전자,59.0,9
2023-12-14,뷰티,20.7,2
2023-12-14,생활,30.1,4
2023-12-14,스포츠,11.3,2
2023-12-14,가구,22.6,4
2023-12-14,도서,14.8,2
2023-12-14,완구,24.3,3
2023-12-14,반려,10.5,2
2023-12-15,식품,61.5,14
2023-12-15,의류,34.3,5
2023-12-15,전자,66.5,14
2023-12-15,뷰티,29.5,12
2023-12-15,생활,30.7,5
2023-12-15,스포츠,16.5,2
2023-12-15,가구,25.0,3
2023-12-15,도서,17.9,2
2023-12-15,완구,27.9,5
2023-12-15,반려,14.6,1
2023-12-16,식품,81.2,15
2023-12-16,의류,42.6,8
2023-12-16,전자,73.3,32
2023-12-16,뷰티,36.2,9
2023-12-16,생활,38.4,9
2023-12-16,스포츠,17.1,2
2023-12-16,가구,33.0,4
2023-12-16,도서,20.8,2
2023-12-16,완구,38.0,6
2023-12-16,반려,17.7,2
2023-12-17,식품,93.5,25
2023-12-17,의류,41.0,7
2023-12-17,전자,81.6,31
2023-12-17,뷰티,35.2,6
2023-12-17,생활,47.9,19
2023-12-17,스포츠,19.4,2
2023-12-17,가구,34.6,9
2023-12-17,도서,24.1,4
2023-12-17,완구,39.3,5
2023-12-17,반려,20.6,4
2023-12-18,식품,87.5,22
2023-12-18,의류,42.1,19
2023-12-18,전자,84.8,11
2023-12-18,뷰티,43.2,8
