유저ID,상품ID,평점,구매일자
USER123,ITEM026,4,2024-05-14
USER123,ITEM023,2,2024-08-02
USER123,ITEM004,3,2024-01-03
USER123,ITEM035,3,2024-10-23
USER123,ITEM034,3,2024-08-02
USER124,ITEM036,2,2024-03-05
USER124,ITEM003,3,2024-03-21
USER124,ITEM028,3,2024-07-25
USER124,ITEM018,5,2024-04-28
USER124,ITEM010,2,2024-09-04
USER124,ITEM008,2,2024-11-05
USER124,ITEM012,5,2024-08-07
USER124,ITEM044,3,2024-12-03
USER124,ITEM045,4,2024-12-28
USER124,ITEM035,2,2024-10-17
USER124,ITEM011,5,2024-09-02
USER125,ITEM046,3,2024-02-07
USER125,ITEM024,2,2024-04-02
USER125,ITEM034,1,2024-01-24
USER125,ITEM018,4,2024-09-24
USER125,ITEM008,4,2024-12-02
USER125,ITEM028,3,2024-08-04
USER125,ITEM036,1,2024-11-19
USER125,ITEM040,2,2024-07-02
USER125,ITEM007,3,2024-06-22
USER125,ITEM038,1,2024-04-03
USER125,ITEM010,3,2024-06-17
USER125,ITEM022,2,2024-02-02
USER125,ITEM005,3,2024-01-29
USER125,ITEM011,4,2024-06-17
USER125,ITEM042,3,2024-06-29
USER125,ITEM021,3,2024-04-16
USER125,ITEM016,3,2024-02-12
USER125,ITEM014,4,2024-03-07
USER125,ITEM030,2,2024-04-02
USER126,ITEM031,3,2024-12-03
USER126,ITEM013,2,2024-06-30
USER126,ITEM006,1,2024-12-05
USER126,ITEM029,3,2024-02-16
USER126,ITEM014,3,2024-05-13
USER126,ITEM027,2,2024-07-24
USER126,ITEM028,2,2024-03-17
USER126,ITEM034,3,2024-05-29
USER126,ITEM040,4,2024-04-14
USER126,ITEM021,3,2024-02-22
USER126,ITEM050,4,2024-10-09
USER126,ITEM001,2,2024-10-20
USER126,ITEM002,2,2024-01-28
USER126,ITEM011,3,2024-07-26
USER126,ITEM048,5,2024-07-25
USER126,ITEM022,2,2024-10-05
USER126,ITEM043,3,2024-09-15
USER126,ITEM049,4,2024-03-13
USER126,ITEM017,2,2024-06-01
USER126,ITEM009,2,2024-11-10
USER126,ITEM012,2,2024-05-16
USER126,ITEM003,1,2024-10-31
USER126,ITEM010,4,2024-05-19
USER126,ITEM035,5,2024-12-01
USER126,ITEM032,4,2024-04-30
USER126,ITEM039,4,2024-02-13
USER126,ITEM036,5,2024-03-21
USER126,ITEM008,2,2024-10-13
USER126,ITEM037,4,2024-08-17
USER126,ITEM007,1,2024-10-29
USER126,ITEM041,2,2024-05-14
USER126,ITEM024,4,2024-04-13
USER126,ITEM044,3,2024-07-03
USER126,ITEM018,2,2024-09-16
USER126,ITEM005,2,2024-03-17
USER126,ITEM038,4,2024-02-16
USER126,ITEM016,2,2024-06-08
USER127,ITEM032,3,2024-09-06
USER127,ITEM050,5,2024-03-14
USER127,ITEM001,3,2024-03-02
USER127,ITEM037,4,2024-11-07
USER127,ITEM002,2,2024-08-25
USER127,ITEM043,5,2024-12-01
USER127,ITEM017,3,2024-05-20
USER127,ITEM031,4,2024-01-16
USER127,ITEM011,1,2024-05-01
USER127,ITEM018,1,2024-08-05
USER127,ITEM026,4,2024-01-20
USER127,ITEM028,5,2024-12-13
USER127,ITEM035,3,2024-07-27
USER127,ITEM041,3,2024-05-14
USER127,ITEM038,4,2024-04-17
USER127,ITEM033,3,2024-10-30
USER127,ITEM024,4,2024-09-30
USER127,ITEM008,3,2024-08-17
USER127,ITEM007,1,2024-10-11
USER127,ITEM045,4,2024-03-24
USER127,ITEM006,2,2024-07-09
USER127,ITEM020,2,2024-04-13
USER127,ITEM022,4,2024-02-10
USER127,ITEM046,4,2024-07-22
USER127,ITEM019,1,2024-05-16
USER127,ITEM027,4,2024-04-28
USER127,ITEM009,2,2024-04-24
USER127,ITEM004,3,2024-12-12
USER127,ITEM039,3,2024-02-14
USER127,ITEM021,5,2024-08-26
USER127,ITEM049,4,2024-01-24
USER127,ITEM030,4,2024-06-15
USER127,ITEM044,5,2024-12-13
USER127,ITEM042,5,2024-12-05
USER127,ITEM013,2,2024-06-10
USER127,ITEM010,2,2024-01-20
USER127,ITEM012,2,2024-04-27
USER127,ITEM016,3,2024-07-12
USER127,ITEM023,5,2024-04-22
USER127,ITEM029,5,2024-10-24
USER127,ITEM015,2,2024-01-18
USER128,ITEM004,4,2024-09-04
USER128,ITEM016,5,2024-02-23
USER128,ITEM006,4,2024-06-20
USER128,ITEM005,4,2024-12-03
USER128,ITEM015,3,2024-04-07
USER128,ITEM037,3,2024-04-08
USER128,ITEM025,3,2024-01-10
USER128,ITEM041,2,2024-07-13
USER128,ITEM020,2,2024-12-19
USER128,ITEM007,5,2024-12-15
USER128,ITEM003,5,2024-05-09
USER128,ITEM050,2,2024-01-29
USER128,ITEM026,3,2024-08-30
USER128,ITEM031,4,2024-01-29
USER128,ITEM040,4,2024-11-06
USER128,ITEM023,4,2024-10-05
USER128,ITEM039,3,2024-09-26
USER129,ITEM026,2,2024-06-06
USER129,ITEM008,3,2024-05-05
USER129,ITEM011,1,2024-09-10
USER129,ITEM010,3,2024-03-16
USER129,ITEM015,2,2024-01-13
USER129,ITEM006,3,2024-11-02
USER129,ITEM045,4,2024-01-23
USER129,ITEM034,4,2024-02-21
USER129,ITEM022,3,2024-01-29
USER129,ITEM050,5,2024-07-29
USER129,ITEM042,5,2024-05-09
USER129,ITEM049,5,2024-12-19
USER129,ITEM032,3,2024-12-16
USER129,ITEM002,4,2024-01-29
USER129,ITEM025,1,2024-02-17
USER129,ITEM013,4,2024-04-27
USER129,ITEM023,4,2024-09-14
USER129,ITEM038,3,2024-11-06
USER129,ITEM033,3,2024-10-25
USER129,ITEM044,5,2024-07-10
USER129,ITEM036,3,2024-08-10
USER129,ITEM014,1,2024-12-31
USER129,ITEM031,3,2024-08-02
USER129,ITEM041,5,2024-02-21
USER129,ITEM009,4,2024-10-24
USER129,ITEM005,3,2024-07-09
USER129,ITEM003,1,2024-12-13
USER129,ITEM040,4,2024-02-07
USER129,ITEM024,3,2024-10-31
USER129,ITEM004,3,2024-03-11
USER129,ITEM030,4,2024-07-21
USER129,ITEM043,5,2024-06-17
USER129,ITEM007,3,2024-11-30
USER129,ITEM039,3,2024-01-16
USER129,ITEM037,3,2024-09-11
USER129,ITEM028,2,2024-05-07
USER129,ITEM020,1,2024-04-20
USER129,ITEM001,3,2024-03-25
USER129,ITEM019,2,2024-05-30
USER129,ITEM047,4,2024-09-18
USER130,ITEM021,1,2024-09-20
USER130,ITEM017,3,2024-09-08
USER130,ITEM008,2,2024-12-28
USER130,ITEM025,1,2024-12-31
USER130,ITEM034,5,2024-05-16
USER130,ITEM039,4,2024-07-19
USER130,ITEM027,2,2024-03-18
USER130,ITEM030,2,2024-03-18
USER130,ITEM018,4,2024-11-18
USER130,ITEM020,3,2024-11-23
USER130,ITEM016,5,2024-01-13
USER130,ITEM007,1,2024-01-09
USER130,ITEM028,1,2024-10-14
USER130,ITEM031,5,2024-12-06
USER130,ITEM006,1,2024-02-29
USER130,ITEM012,4,2024-04-30
USER130,ITEM002,1,2024-04-07
USER130,ITEM045,4,2024-03-07
USER130,ITEM037,5,2024-06-01
USER130,ITEM010,2,2024-02-18
USER130,ITEM047,4,2024-08-14
USER130,ITEM003,3,2024-08-04
USER130,ITEM029,1,2024-01-07
USER131,ITEM018,2,2024-10-07
USER131,ITEM035,4,2024-07-13
USER131,ITEM046,3,2024-08-04
USER131,ITEM033,4,2024-02-26
USER131,ITEM047,3,2024-08-22
USER131,ITEM013,2,2024-12-16
USER131,ITEM010,1,2024-06-04
USER131,ITEM015,2,2024-10-15
USER131,ITEM028,5,2024-12-09
USER131,ITEM034,4,2024-11-01
USER131,ITEM022,5,2024-01-31
USER131,ITEM027,5,2024-09-13
USER131,ITEM004,3,2024-01-24
USER131,ITEM023,5,2024-11-17
USER131,ITEM048,4,2024-07-05
USER131,ITEM025,4,2024-05-14
USER131,ITEM040,4,2024-10-23
USER131,ITEM002,3,2024-01-22
USER131,ITEM037,5,2024-03-03
USER131,ITEM036,5,2024-07-08
USER131,ITEM001,3,2024-11-30
USER131,ITEM024,5,2024-01-07
USER131,ITEM005,3,2024-12-22
USER131,ITEM045,4,2024-12-29
USER131,ITEM014,2,2024-07-24
USER131,ITEM031,4,2024-08-31
USER131,ITEM021,5,2024-04-06
USER131,ITEM029,5,2024-04-07
USER131,ITEM003,2,2024-09-19
USER131,ITEM042,3,2024-03-25
USER131,ITEM012,1,2024-06-04
USER131,ITEM019,3,2024-04-08
USER131,ITEM016,3,2024-11-13
USER131,ITEM020,2,2024-07-04
USER131,ITEM049,3,2024-02-28
USER131,ITEM011,4,2024-12-22
USER131,ITEM017,3,2024-05-18
USER131,ITEM008,3,2024-02-21
USER132,ITEM042,4,2024-12-31
USER132,ITEM040,4,2024-11-21
USER132,ITEM027,2,2024-07-06
USER132,ITEM006,3,2024-01-13
USER132,ITEM025,4,2024-02-18
USER132,ITEM043,2,2024-11-07
USER132,ITEM030,3,2024-10-29
USER132,ITEM033,4,2024-04-09
USER132,ITEM009,4,2024-01-27
USER132,ITEM005,5,2024-07-11
USER132,ITEM038,4,2024-05-01
USER132,ITEM007,4,2024-06-08
USER132,ITEM045,3,2024-05-07
USER132,ITEM029,2,2024-10-30
USER132,ITEM011,2,2024-02-23
USER132,ITEM034,4,2024-02-16
USER132,ITEM050,2,2024-04-18
USER132,ITEM026,4,2024-01-09
USER132,ITEM031,4,2024-02-12
USER132,ITEM002,4,2024-01-05
USER132,ITEM004,5,2024-07-06
USER132,ITEM018,3,2024-12-11
USER132,ITEM008,5,2024-04-13
USER132,ITEM036,2,2024-06-18
USER132,ITEM020,3,2024-08-08
USER132,ITEM001,5,2024-02-14
USER132,ITEM047,3,2024-06-09
USER132,ITEM041,3,2024-07-05
USER132,ITEM019,2,2024-01-06
USER132,ITEM049,4,2024-12-23
USER132,ITEM003,4,2024-02-11
USER132,ITEM048,4,2024-09-22
USER132,ITEM037,3,2024-11-13
USER132,ITEM024,3,2024-05-24
USER132,ITEM014,3,2024-12-13
USER132,ITEM039,3,2024-10-04
USER132,ITEM021,3,2024-12-04
USER132,ITEM035,4,2024-05-03
USER132,ITEM028,3,2024-05-05
USER132,ITEM015,2,2024-04-15
USER132,ITEM010,4,2024-09-14
USER132,ITEM023,3,2024-04-24
USER132,ITEM032,3,2024-05-27
USER132,ITEM017,3,2024-08-27
USER132,ITEM044,4,2024-10-08
USER132,ITEM012,2,2024-04-21
USER132,ITEM046,3,2024-12-27
USER132,ITEM013,1,2024-12-18
USER132,ITEM022,4,2024-07-08
USER132,ITEM016,3,2024-05-16
USER133,ITEM032,5,2024-03-20
USER133,ITEM011,3,2024-04-12
USER133,ITEM015,2,2024-07-13
USER133,ITEM010,3,2024-08-29
USER133,ITEM041,5,2024-06-17
USER133,ITEM006,2,2024-11-19
USER133,ITEM021,2,2024-08-13
USER133,ITEM003,2,2024-04-21
USER133,ITEM045,4,2024-04-13
USER133,ITEM027,3,2024-04-17
USER133,ITEM025,3,2024-12-28
USER133,ITEM007,3,2024-07-23
USER133,ITEM037,4,2024-04-14
USER133,ITEM050,5,2024-02-01
USER133,ITEM001,2,2024-02-29
USER133,ITEM018,2,2024-03-22
USER133,ITEM029,1,2024-02-26
USER133,ITEM047,4,2024-07-23
USER133,ITEM017,2,2024-09-05
USER133,ITEM008,3,2024-12-31
USER133,ITEM019,3,2024-11-30
USER133,ITEM046,5,2024-12-30
USER133,ITEM031,3,2024-01-25
USER133,ITEM005,3,2024-06-16
USER133,ITEM036,3,2024-05-21
USER133,ITEM033,4,2024-04-18
USER133,ITEM009,2,2024-05-26
USER133,ITEM028,1,2024-04-30
USER133,ITEM013,1,2024-09-29
USER133,ITEM020,2,2024-06-23
USER133,ITEM048,4,2024-07-02
USER133,ITEM016,1,2024-12-25
USER133,ITEM022,4,2024-09-01
USER133,ITEM039,4,2024-06-05
USER133,ITEM023,2,2024-03-07
USER133,ITEM004,2,2024-02-23
USER133,ITEM034,3,2024-02-06
USER133,ITEM014,1,2024-11-10
USER133,ITEM043,4,2024-11-18
USER133,ITEM012,2,2024-07-30
USER133,ITEM026,2,2024-06-24
USER133,ITEM049,5,2024-03-18
USER133,ITEM040,3,2024-07-19
USER133,ITEM035,3,2024-06-28
USER133,ITEM044,5,2024-05-26
USER133,ITEM002,1,2024-07-03
USER133,ITEM038,2,2024-03-08
USER133,ITEM024,4,2024-03-14
USER134,ITEM028,3,2024-06-03
USER134,ITEM016,4,2024-02-14
USER134,ITEM009,3,2024-12-18
USER134,ITEM026,3,2024-03-23
USER134,ITEM043,5,2024-05-18
USER134,ITEM018,3,2024-12-11
USER134,ITEM014,4,2024-08-27
USER134,ITEM044,5,2024-12-13
USER134,ITEM038,1,2024-02-13
USER134,ITEM005,4,2024-12-13
USER134,ITEM042,5,2024-09-30
USER134,ITEM017,4,2024-03-03
USER134,ITEM023,4,2024-08-15
USER134,ITEM022,2,2024-06-02
USER134,ITEM013,4,2024-12-31
USER134,ITEM007,3,2024-12-28
USER135,ITEM003,1,2024-11-27
USER135,ITEM042,2,2024-01-19
USER135,ITEM012,3,2024-07-31
USER135,ITEM019,4,2024-03-23
USER135,ITEM002,2,2024-08-26
USER135,ITEM009,1,2024-09-17
USER135,ITEM004,1,2024-02-08
USER135,ITEM005,1,2024-03-11
USER135,ITEM027,1,2024-05-25
USER135,ITEM029,2,2024-12-12
USER135,ITEM020,3,2024-05-26
USER135,ITEM006,1,2024-01-12
USER135,ITEM013,3,2024-02-05
USER135,ITEM031,4,2024-07-21
USER135,ITEM015,4,2024-10-26
USER135,ITEM030,2,2024-04-21
USER135,ITEM011,5,2024-12-17
USER135,ITEM038,5,2024-06-01
USER135,ITEM041,4,2024-11-21
USER135,ITEM018,4,2024-05-25
USER135,ITEM043,3,2024-03-19
USER135,ITEM034,4,2024-04-01
USER135,ITEM036,5,2024-04-30
USER135,ITEM048,3,2024-11-25
USER135,ITEM024,2,2024-05-23
USER135,ITEM025,3,2024-09-08
USER135,ITEM026,3,2024-04-18
USER135,ITEM016,4,2024-11-15
USER135,ITEM008,2,2024-08-14
USER135,ITEM001,2,2024-05-27
USER135,ITEM037,4,2024-11-29
USER135,ITEM047,4,2024-06-14
USER135,ITEM050,3,2024-02-18
USER135,ITEM045,3,2024-10-13
USER135,ITEM040,4,2024-11-01
USER135,ITEM014,4,2024-10-17
USER135,ITEM017,4,2024-08-11
USER135,ITEM044,2,2024-03-27
USER135,ITEM022,3,2024-05-28
USER135,ITEM035,5,2024-05-10
USER135,ITEM010,3,2024-03-25
USER136,ITEM006,2,2024-08-02
USER136,ITEM026,5,2024-07-16
USER136,ITEM022,4,2024-05-25
USER136,ITEM019,5,2024-04-17
USER136,ITEM030,5,2024-02-13
USER136,ITEM013,4,2024-01-10
USER136,ITEM015,5,2024-09-09
USER136,ITEM025,5,2024-01-30
USER136,ITEM018,4,2024-03-30
USER136,ITEM046,3,2024-10-11
USER136,ITEM017,5,2024-11-24
USER136,ITEM007,1,2024-05-29
USER136,ITEM009,1,2024-08-15
USER136,ITEM020,5,2024-09-17
USER136,ITEM001,2,2024-07-28
USER136,ITEM002,1,2024-04-24
USER136,ITEM027,5,2024-01-17
USER137,ITEM043,4,2024-06-27
USER137,ITEM015,2,2024-07-22
USER137,ITEM035,2,2024-06-03
USER137,ITEM006,4,2024-03-13
USER137,ITEM020,2,2024-07-30
USER137,ITEM013,1,2024-03-09
USER137,ITEM014,1,2024-05-07
USER137,ITEM018,1,2024-04-14
USER137,ITEM037,2,2024-03-05
USER137,ITEM003,3,2024-02-18
USER137,ITEM048,4,2024-06-11
USER137,ITEM008,2,2024-02-25
USER137,ITEM009,3,2024-05-19
USER137,ITEM049,3,2024-01-23
USER137,ITEM019,2,2024-01-18
USER137,ITEM012,1,2024-12-31
USER137,ITEM036,2,2024-02-02
USER137,ITEM028,2,2024-07-28
USER137,ITEM032,1,2024-04-16
USER137,ITEM040,2,2024-08-06
USER137,ITEM016,1,2024-05-29
USER137,ITEM011,2,2024-04-11
USER137,ITEM005,3,2024-05-19
USER137,ITEM024,1,2024-09-18
USER137,ITEM038,2,2024-11-08
USER137,ITEM030,2,2024-09-03
USER137,ITEM039,2,2024-09-26
USER137,ITEM002,3,2024-08-12
USER137,ITEM021,1,2024-05-15
USER137,ITEM023,2,2024-02-14
USER137,ITEM025,2,2024-08-17
USER137,ITEM044,5,2024-09-03
USER137,ITEM047,4,2024-12-03
USER137,ITEM004,3,2024-11-03
USER137,ITEM022,2,2024-06-25
USER137,ITEM050,4,2024-08-28
USER137,ITEM027,1,2024-02-08
USER137,ITEM042,3,2024-08-16
USER137,ITEM041,5,2024-02-12
USER137,ITEM033,1,2024-04-10
USER137,ITEM031,3,2024-11-27
USER137,ITEM001,3,2024-09-08
USER137,ITEM026,1,2024-11-22
USER137,ITEM046,5,2024-09-25
USER138,ITEM004,3,2024-04-15
USER138,ITEM007,3,2024-05-10
USER138,ITEM033,3,2024-03-28
USER138,ITEM040,2,2024-06-30
USER138,ITEM023,5,2024-07-19
USER138,ITEM043,2,2024-01-17
USER138,ITEM021,5,2024-06-25
USER138,ITEM011,3,2024-12-28
USER138,ITEM006,4,2024-10-24
USER138,ITEM010,2,2024-08-15
USER138,ITEM044,3,2024-09-03
USER138,ITEM027,5,2024-07-27
USER138,ITEM032,3,2024-06-30
USER138,ITEM039,3,2024-06-19
USER138,ITEM029,5,2024-02-07
USER138,ITEM036,2,2024-03-29
USER138,ITEM045,2,2024-03-09
USER138,ITEM002,2,2024-09-06
USER138,ITEM024,4,2024-10-16
USER138,ITEM037,3,2024-05-16
USER138,ITEM018,2,2024-11-19
USER138,ITEM012,1,2024-08-05
USER138,ITEM038,3,2024-01-30
USER138,ITEM041,2,2024-01-09
USER138,ITEM048,2,2024-08-20
USER138,ITEM022,4,2024-07-13
USER138,ITEM014,1,2024-05-15
USER138,ITEM042,2,2024-08-02
USER138,ITEM046,3,2024-12-04
USER138,ITEM005,3,2024-10-24
USER138,ITEM008,4,2024-01-09
USER138,ITEM017,1,2024-03-31
USER138,ITEM031,3,2024-05-09
USER138,ITEM015,2,2024-06-30
USER138,ITEM009,3,2024-11-16
USER138,ITEM049,1,2024-04-26
USER138,ITEM028,4,2024-03-05
USER138,ITEM050,3,2024-03-02
USER138,ITEM001,4,2024-12-28
USER138,ITEM035,3,2024-02-15
USER138,ITEM034,2,2024-07-04
USER139,ITEM021,4,2024-01-12
USER139,ITEM008,1,2024-07-21
USER139,ITEM006,1,2024-05-25
USER139,ITEM029,4,2024-07-02
USER139,ITEM046,4,2024-10-04
USER139,ITEM050,3,2024-12-20
USER139,ITEM036,1,2024-03-05
USER139,ITEM035,2,2024-03-13
USER139,ITEM002,1,2024-12-30
USER139,ITEM034,1,2024-08-07
USER139,ITEM039,3,2024-08-18
USER139,ITEM045,3,2024-03-25
USER139,ITEM033,1,2024-07-28
USER139,ITEM012,4,2024-06-30
USER139,ITEM028,4,2024-04-30
USER139,ITEM016,4,2024-11-18
USER139,ITEM018,4,2024-10-18
USER139,ITEM049,2,2024-12-20
USER139,ITEM047,3,2024-01-19
USER139,ITEM010,2,2024-03-15
USER139,ITEM030,4,2024-09-29
USER139,ITEM007,1,2024-11-22
USER139,ITEM017,4,2024-06-15
USER139,ITEM025,4,2024-01-27
USER139,ITEM004,2,2024-08-01
USER139,ITEM044,5,2024-11-10
USER139,ITEM037,1,2024-12-08
USER139,ITEM024,4,2024-10-05
USER139,ITEM040,1,2024-07-05
USER139,ITEM019,5,2024-11-22
USER139,ITEM038,1,2024-01-25
USER139,ITEM009,2,2024-12-26
USER139,ITEM001,2,2024-08-21
USER139,ITEM013,4,2024-10-16
USER139,ITEM015,4,2024-11-16
USER139,ITEM023,2,2024-02-24
USER139,ITEM027,4,2024-09-16
USER139,ITEM043,3,2024-04-19
USER139,ITEM011,3,2024-01-07
USER139,ITEM014,3,2024-11-23
USER139,ITEM020,3,2024-03-11
USER139,ITEM005,2,2024-05-24
USER139,ITEM032,2,2024-10-06
USER139,ITEM031,2,2024-05-27
USER139,ITEM048,3,2024-01-18
USER139,ITEM042,4,2024-03-23
USER139,ITEM026,3,2024-02-21
USER139,ITEM003,2,2024-03-02
USER140,ITEM026,5,2024-05-01
USER140,ITEM004,1,2024-12-18
USER140,ITEM013,2,2024-06-30
USER140,ITEM027,4,2024-09-05
USER140,ITEM048,3,2024-10-13
USER140,ITEM031,1,2024-09-23
USER140,ITEM025,4,2024-06-07
USER140,ITEM022,4,2024-12-31
USER140,ITEM015,1,2024-08-24
USER140,ITEM050,2,2024-09-26
USER141,ITEM047,4,2024-07-01
USER141,ITEM042,4,2024-10-21
USER141,ITEM024,4,2024-07-08
USER141,ITEM040,3,2024-11-08
USER141,ITEM035,2,2024-08-27
USER141,ITEM044,3,2024-11-02
USER141,ITEM004,3,2024-01-19
USER141,ITEM019,2,2024-12-03
USER141,ITEM029,5,2024-08-29
USER141,ITEM041,3,2024-11-08
USER141,ITEM023,5,2024-09-21
USER141,ITEM043,3,2024-07-25
USER141,ITEM030,5,2024-03-13
USER141,ITEM037,2,2024-06-21
USER141,ITEM002,1,2024-05-07
USER141,ITEM016,3,2024-08-10
USER141,ITEM017,2,2024-08-08
USER142,ITEM020,5,2024-11-07
USER142,ITEM032,1,2024-10-15
USER142,ITEM040,2,2024-07-03
USER142,ITEM041,4,2024-02-06
USER142,ITEM008,3,2024-05-09
USER142,ITEM027,4,2024-02-04
USER142,ITEM045,5,2024-01-08
USER142,ITEM009,4,2024-10-24
USER142,ITEM047,5,2024-12-11
USER142,ITEM039,1,2024-05-12
USER142,ITEM025,4,2024-06-24
USER142,ITEM031,1,2024-05-21
USER142,ITEM006,3,2024-04-08
USER142,ITEM043,5,2024-05-22
USER143,ITEM046,4,2024-06-10
USER143,ITEM043,4,2024-03-26
USER143,ITEM032,4,2024-09-16
USER143,ITEM030,3,2024-12-12
USER143,ITEM028,3,2024-02-08
USER143,ITEM042,4,2024-12-15
USER144,ITEM050,4,2024-04-28
USER144,ITEM032,3,2024-06-25
USER144,ITEM016,4,2024-05-17
USER144,ITEM045,5,2024-08-14
USER144,ITEM007,3,2024-04-07
USER144,ITEM021,2,2024-03-14
USER144,ITEM026,2,2024-04-28
USER144,ITEM043,3,2024-05-21
USER144,ITEM017,4,2024-01-14
USER144,ITEM048,3,2024-06-30
USER144,ITEM004,2,2024-01-11
USER144,ITEM024,2,2024-10-12
USER144,ITEM033,3,2024-04-06
USER144,ITEM010,3,2024-10-04
USER144,ITEM013,4,2024-10-10
USER144,ITEM046,5,2024-03-02
USER144,ITEM034,4,2024-11-05
USER144,ITEM040,3,2024-10-07
USER144,ITEM018,3,2024-10-23
USER144,ITEM037,3,2024-02-01
USER144,ITEM019,2,2024-09-27
USER144,ITEM002,2,2024-06-14
USER144,ITEM006,2,2024-04-15
USER144,ITEM036,3,2024-07-17
USER144,ITEM003,2,2024-10-18
USER144,ITEM015,3,2024-03-10
USER144,ITEM020,2,2024-07-31
USER144,ITEM035,4,2024-06-18
USER144,ITEM039,3,2024-11-23
USER144,ITEM029,1,2024-10-06
USER144,ITEM042,4,2024-10-29
USER144,ITEM027,1,2024-11-29
USER144,ITEM047,5,2024-12-23
USER144,ITEM041,3,2024-10-20
USER144,ITEM028,3,2024-01-20
USER144,ITEM005,4,2024-10-19
USER144,ITEM038,3,2024-09-29
USER144,ITEM023,2,2024-07-09
USER144,ITEM009,3,2024-03-02
USER145,ITEM010,4,2024-08-23
USER145,ITEM019,5,2024-06-11
USER145,ITEM035,4,2024-01-30
USER145,ITEM038,3,2024-04-07
USER145,ITEM001,3,2024-12-08
USER145,ITEM045,3,2024-07-13
USER145,ITEM023,2,2024-03-01
USER145,ITEM043,4,2024-07-30
USER145,ITEM012,4,2024-07-22
USER145,ITEM006,3,2024-07-28
USER145,ITEM041,4,2024-05-29
USER145,ITEM026,1,2024-04-11
USER145,ITEM036,3,2024-04-01
USER145,ITEM040,3,2024-08-30
USER145,ITEM022,2,2024-03-03
USER145,ITEM024,2,2024-06-15
USER145,ITEM032,3,2024-03-03
USER145,ITEM047,3,2024-04-19
USER145,ITEM018,4,2024-11-20
USER145,ITEM013,5,2024-12-15
USER145,ITEM014,5,2024-04-02
USER145,ITEM029,2,2024-04-19
USER145,ITEM033,3,2024-12-27
USER145,ITEM050,3,2024-09-28
USER145,ITEM037,3,2024-06-23
USER145,ITEM039,3,2024-10-02
USER145,ITEM030,3,2024-07-10
USER145,ITEM020,5,2024-03-26
USER145,ITEM009,3,2024-11-26
USER145,ITEM027,2,2024-08-06
USER145,ITEM021,2,2024-01-25
USER145,ITEM025,2,2024-07-08
USER145,ITEM031,4,2024-04-15
USER145,ITEM008,3,2024-10-15
USER145,ITEM007,4,2024-10-23
USER145,ITEM005,2,2024-08-10
USER145,ITEM011,3,2024-09-12
USER145,ITEM046,3,2024-05-28
USER145,ITEM044,1,2024-01-13
USER145,ITEM034,4,2024-01-15
USER146,ITEM015,3,2024-03-19
USER146,ITEM042,4,2024-12-14
USER146,ITEM032,2,2024-09-04
USER146,ITEM010,2,2024-08-31
USER146,ITEM048,4,2024-12-22
USER146,ITEM004,2,2024-12-14
USER146,ITEM022,1,2024-05-24
USER146,ITEM026,1,2024-11-05
USER146,ITEM039,2,2024-11-17
USER146,ITEM037,2,2024-05-28
USER146,ITEM038,2,2024-01-11
USER146,ITEM045,4,2024-01-26
USER146,ITEM003,2,2024-10-28
USER146,ITEM030,2,2024-08-07
USER146,ITEM025,1,2024-01-31
USER146,ITEM029,2,2024-05-13
USER146,ITEM018,4,2024-06-04
USER146,ITEM006,3,2024-12-20
USER146,ITEM002,2,2024-07-27
USER146,ITEM020,4,2024-09-22
USER146,ITEM013,3,2024-06-25
USER146,ITEM008,2,2024-01-06
USER146,ITEM031,3,2024-07-16
USER146,ITEM014,5,2024-09-22
USER146,ITEM001,2,2024-02-04
USER146,ITEM017,3,2024-07-29
USER146,ITEM046,4,2024-07-17
USER146,ITEM005,3,2024-11-01
USER146,ITEM027,2,2024-01-02
USER146,ITEM044,4,2024-08-12
USER146,ITEM050,5,2024-10-27
USER147,ITEM014,5,2024-10-22
USER147,ITEM034,2,2024-11-29
USER147,ITEM024,2,2024-06-19
USER147,ITEM003,3,2024-07-14
USER147,ITEM042,3,2024-08-23
USER147,ITEM036,1,2024-12-28
USER147,ITEM026,4,2024-12-18
USER147,ITEM005,4,2024-10-10
USER147,ITEM002,2,2024-05-13
USER147,ITEM008,3,2024-11-16
USER147,ITEM035,1,2024-02-22
USER147,ITEM025,4,2024-01-17
USER147,ITEM047,1,2024-08-21
USER147,ITEM028,2,2024-09-17
USER147,ITEM017,4,2024-03-26
USER147,ITEM031,2,2024-04-01
USER147,ITEM039,2,2024-04-19
USER147,ITEM037,2,2024-08-23
USER147,ITEM019,5,2024-02-22
USER147,ITEM030,3,2024-04-30
USER147,ITEM001,3,2024-12-20
USER147,ITEM044,2,2024-04-30
USER147,ITEM022,3,2024-08-31
USER147,ITEM021,2,2024-09-04
USER147,ITEM038,2,2024-04-05
USER147,ITEM004,4,2024-10-25
USER147,ITEM013,2,2024-11-07
USER147,ITEM011,4,2024-03-17
USER147,ITEM032,2,2024-09-22
USER147,ITEM027,3,2024-12-28
USER147,ITEM043,2,2024-04-05
USER147,ITEM006,2,2024-02-14
USER147,ITEM033,2,2024-01-14
USER147,ITEM007,3,2024-01-08
USER147,ITEM016,4,2024-05-17
USER148,ITEM012,3,2024-02-16
USER148,ITEM030,3,2024-03-01
USER148,ITEM039,2,2024-10-29
USER148,ITEM033,3,2024-03-31
USER148,ITEM042,1,2024-11-29
USER148,ITEM019,3,2024-03-01
USER148,ITEM006,4,2024-07-24
